Cluster,Household,Person_ID,Age,State,Residence,Education,Edu_Years,Wealth,Marital_Status,Religion,Caste,Media_Exposure
31529,20,3,18,18,2,2,10,3,0,3,991,2
17011,53,1,33,9,2,2,9,5,1,2,991,2
92430,19,7,23,9,2,2,12,4,0,2,991,2
41125,64,4,15,22,2,2,9,3,0,1,991,2
54733,17,3,33,28,2,3,18,5,1,1,991,2
8902,51,1,46,6,2,2,12,4,1,1,991,2
43008,50,1,26,23,2,2,9,1,1,1,991,2
34929,78,2,30,20,2,0,0,1,1,1,991,1
36613,96,3,24,20,2,2,10,2,0,1,991,2
56837,11,1,34,29,2,2,10,3,1,1,991,2
34016,62,3,35,19,2,2,10,2,1,1,991,2
28112,35,1,52,15,2,1,3,2,1,3,992,2
58428,63,1,54,29,2,0,0,4,1,1,991,0
82437,98,4,17,22,2,2,10,1,0,1,991,2
15211,7,4,18,9,2,1,5,2,0,1,991,0
242,45,1,47,1,2,0,0,2,1,2,991,0
42139,21,1,30,23,2,1,0,4,1,2,991,0
3005,71,4,15,2,2,2,7,3,0,1,991,0
85405,92,2,22,24,2,3,15,3,0,1,991,2
37019,51,1,37,21,2,0,0,2,1,1,991,0
45808,71,3,33,23,2,2,8,3,1,1,991,1
28104,42,2,43,15,2,2,7,3,0,3,992,1
27842,29,1,35,14,2,2,9,2,1,1,991,2
15142,63,1,42,9,2,0,0,4,1,2,991,0
10925,90,1,45,8,2,2,8,3,1,1,991,0
41741,18,3,27,22,2,1,5,1,1,1,992,1
55123,23,2,24,28,2,1,5,4,0,2,991,1
538,9,1,33,1,2,2,7,2,1,2,991,1
37740,16,3,35,21,2,2,8,2,1,1,991,0
19622,12,3,32,9,2,3,17,2,1,1,991,2
21239,83,4,16,10,2,1,5,2,0,2,991,2
24140,35,3,20,11,2,2,11,2,0,1,991,2
18718,4,4,23,9,2,2,12,3,0,1,991,2
11412,31,5,18,8,2,2,11,3,0,1,991,2
10542,96,7,18,8,2,3,13,4,0,1,991,2
25209,27,3,34,12,2,1,4,2,0,96,992,1
40828,36,8,21,22,2,3,15,3,0,1,991,2
14629,98,4,21,9,2,3,14,5,0,1,991,2
11245,55,1,37,8,2,2,8,3,1,1,991,2
82237,50,2,34,22,2,2,10,2,1,1,991,2
30437,21,1,45,18,2,1,4,1,1,1,991,0
92405,32,3,29,9,2,2,10,5,1,1,991,2
39640,78,1,40,21,2,0,0,1,1,1,992,0
84909,14,8,27,24,2,3,15,3,1,1,991,2
52221,53,1,33,27,2,2,9,1,1,1,992,2
83502,78,3,23,22,2,2,10,2,1,1,991,2
37233,18,1,51,21,2,2,7,1,1,1,992,1
36403,69,1,44,20,2,2,9,1,1,1,992,2
19435,32,1,40,9,2,2,8,3,1,1,991,2
2029,73,3,19,1,2,2,10,1,0,1,991,2
45930,84,3,24,23,2,0,0,1,0,1,991,0
3611,3,3,40,3,2,2,8,5,1,4,991,2
27141,18,1,29,13,2,2,7,1,1,3,992,2
40821,96,1,49,22,2,2,8,2,1,1,991,2
56637,50,1,45,29,2,2,10,2,1,1,991,2
18109,93,1,25,9,2,2,12,1,1,1,991,2
8629,28,3,19,6,2,3,14,5,0,1,991,2
43818,1,1,48,23,2,0,0,2,1,1,991,0
46441,92,1,41,23,2,1,5,1,1,1,992,2
91834,63,1,33,16,2,2,9,1,1,5,992,2
13725,93,7,33,9,2,2,7,4,1,2,991,2
26302,59,2,27,13,2,3,15,2,0,3,992,2
13714,57,1,42,9,2,2,8,5,1,2,991,1
19723,6,1,32,9,2,2,12,1,1,1,991,2
14431,97,1,27,9,2,3,17,3,1,1,991,2
37833,64,1,39,21,2,0,0,1,1,1,991,0
7642,5,2,29,6,2,2,11,5,1,1,991,2
38342,45,1,37,21,2,1,3,3,1,1,991,1
82907,22,5,20,22,2,0,0,2,0,1,991,0
15619,44,4,16,9,2,2,8,3,0,1,991,1
25332,89,2,24,12,2,2,8,1,0,3,991,2
37805,82,1,46,21,2,2,10,3,1,1,991,2
44815,24,2,39,23,2,2,6,3,1,1,991,2
40812,68,1,38,22,2,2,10,3,1,1,991,2
14515,53,1,44,9,2,2,9,2,1,1,991,2
908,59,6,21,1,2,2,12,5,0,2,991,2
11433,71,1,38,8,2,2,8,2,1,1,991,1
46519,88,5,22,23,2,2,8,2,0,1,991,1
26630,79,3,23,13,2,2,10,2,1,3,992,2
22635,69,1,35,10,2,0,0,1,1,1,991,0
17645,59,11,32,9,2,2,8,2,1,1,991,2
48538,69,4,21,24,2,3,15,2,0,1,991,2
40403,7,1,32,22,2,2,8,3,5,1,991,2
86407,79,1,21,24,2,2,8,1,1,1,992,2
40518,94,3,27,22,2,2,8,2,0,1,991,0
33237,21,3,28,19,2,0,0,1,1,1,992,0
35605,93,1,41,20,2,3,15,2,1,1,991,2
85314,61,5,27,24,2,0,0,3,1,1,993,1
22241,19,5,19,10,2,2,12,2,0,2,991,2
35517,6,1,43,20,2,1,4,3,1,1,991,1
60737,16,3,29,33,2,2,8,3,1,1,991,0
34819,21,1,29,20,2,2,8,2,1,1,991,1
48239,35,3,29,24,2,1,4,2,1,1,991,1
84933,80,1,43,24,2,2,9,3,1,1,991,2
58409,32,1,45,29,2,3,17,5,1,1,991,2
13929,94,1,45,9,2,1,5,4,1,2,991,2
21641,70,1,33,10,2,0,0,1,1,1,991,1
37905,54,1,33,21,2,2,10,3,1,1,991,2
17843,3,3,22,9,2,2,8,2,1,1,992,2
17137,82,1,45,9,2,1,5,1,1,1,991,0
26713,1,3,26,13,2,2,8,1,4,3,992,1
18409,58,1,30,9,2,2,12,4,1,1,991,2
18411,97,8,17,9,2,2,9,2,0,1,991,2
50312,67,1,46,27,2,1,3,1,1,1,992,2
91441,18,3,27,16,2,2,8,2,1,1,991,2
2726,52,3,23,2,2,2,10,1,0,1,991,2
49916,93,3,40,27,2,2,9,4,1,1,991,2
24525,26,1,37,12,2,0,0,2,1,5,992,0
55003,71,1,54,28,2,0,0,2,1,1,991,0
49716,69,4,20,27,2,2,11,4,0,1,992,2
38233,84,1,41,21,2,2,11,4,1,1,991,2
59630,89,1,40,32,2,1,5,3,1,1,991,0
14841,40,3,35,9,2,2,8,2,0,1,991,2
20418,78,1,30,10,2,0,0,3,1,1,991,0
6505,62,10,16,5,2,2,10,3,0,1,991,2
80505,8,3,27,12,2,2,12,2,1,3,991,2
85421,53,4,38,24,2,3,15,4,1,1,991,2
55131,57,4,15,28,2,2,9,4,0,1,991,2
25514,34,1,45,12,2,3,14,3,1,96,992,2
24717,46,1,34,12,2,3,15,2,1,96,992,2
39307,94,1,48,21,2,1,5,1,1,1,991,1
85139,40,6,16,24,2,2,11,3,0,1,991,2
22417,82,3,19,10,2,2,11,4,0,1,991,2
50727,38,1,50,27,2,0,0,2,1,1,991,0
16933,59,6,20,9,2,3,15,4,0,1,991,2
58113,57,6,20,29,2,2,12,4,0,1,991,2
15223,6,1,41,9,2,0,0,2,1,1,991,0
36402,96,3,25,20,2,3,17,1,0,1,991,2
35618,87,1,52,20,2,3,15,2,1,1,992,2
13812,67,3,27,9,2,1,1,4,1,2,991,2
11625,48,1,52,8,2,1,5,4,1,1,991,2
34727,63,4,28,20,2,3,15,3,0,1,991,2
11608,98,1,40,8,2,2,12,2,1,1,991,2
61211,6,3,18,33,2,3,13,3,0,1,991,2
25706,2,1,52,12,2,1,5,1,1,1,992,1
44242,96,1,47,23,2,1,5,4,1,1,991,1
39605,21,1,27,21,2,0,0,1,1,1,991,0
19806,24,14,32,9,2,3,15,3,1,1,991,2
12501,1,1,38,8,2,2,10,1,1,3,992,2
22305,85,1,40,10,2,1,2,1,1,1,991,0
3214,53,1,48,2,2,2,12,5,1,1,991,2
86333,53,1,35,24,2,2,9,2,1,1,991,2
55402,84,1,37,28,2,1,5,1,5,1,991,2
16040,31,3,29,9,2,1,5,2,1,1,991,0
44906,41,1,54,23,2,2,9,3,1,1,991,2
38710,40,2,28,21,2,2,9,2,0,1,991,2
5137,99,4,15,3,2,2,9,4,0,1,991,2
27142,96,1,38,13,2,0,0,3,0,3,992,1
31319,44,1,50,18,2,0,0,1,1,1,991,0
57937,71,1,23,29,2,2,7,1,1,1,991,1
86722,24,1,42,23,2,0,0,2,1,1,991,0
1738,31,1,35,1,2,2,10,2,1,2,991,2
50411,83,3,54,27,2,2,10,4,1,1,991,2
1209,26,1,35,1,2,2,12,3,1,4,991,2
51503,5,4,15,27,2,2,10,3,0,1,992,2
29814,31,4,16,17,2,2,11,5,0,3,992,2
5932,33,1,37,5,2,1,5,1,1,1,991,0
4437,57,4,18,3,2,2,8,3,0,4,991,1
20433,59,1,39,10,2,0,0,2,1,1,991,0
16206,90,1,45,9,2,0,0,2,3,1,991,0
23624,46,1,50,10,2,2,10,4,1,1,991,2
81641,70,3,27,18,2,2,9,3,1,1,991,2
38132,46,3,37,21,2,3,15,3,1,1,991,2
19314,45,6,15,9,2,2,11,1,0,1,991,2
17637,77,2,16,9,2,2,9,1,0,1,993,2
59933,64,1,45,32,2,2,9,2,0,1,991,2
44843,67,3,19,23,2,2,11,2,0,1,991,2
13708,16,1,26,9,2,2,10,4,1,1,991,2
85107,22,3,21,24,2,2,10,4,0,1,998,2
20528,70,3,24,10,2,2,7,1,0,1,991,1
33422,94,4,15,19,2,1,4,1,0,1,991,1
1729,98,1,42,1,2,2,10,3,1,1,993,2
24902,33,1,48,12,2,0,0,1,1,96,992,0
82513,99,1,24,22,2,0,0,1,1,1,992,0
24322,98,1,45,11,2,3,14,3,1,1,991,2
12311,40,3,18,8,2,2,8,2,0,2,991,2
56323,26,8,28,29,2,2,10,4,0,1,991,2
23815,80,1,38,10,2,1,3,1,1,3,991,0
16237,29,2,29,9,2,2,9,2,0,1,991,2
90530,22,4,22,36,2,2,9,4,0,1,991,2
12418,17,1,50,8,2,2,12,4,1,1,991,2
27621,34,3,15,14,2,1,5,2,0,2,991,1
36123,32,1,45,20,2,2,10,4,1,2,991,2
56713,22,4,20,29,2,2,11,3,0,1,991,2
90610,86,3,25,36,2,2,10,3,0,2,991,2
36402,95,1,41,20,2,1,2,1,1,96,991,1
1742,77,1,47,1,2,2,10,3,1,2,991,2
82623,90,1,50,22,2,1,5,2,1,1,991,2
11437,10,1,48,8,2,2,8,4,1,2,991,1
46033,59,2,28,23,2,2,10,1,1,1,992,2
36337,73,3,37,20,2,2,8,4,1,2,993,2
34929,33,1,27,20,2,1,5,1,1,1,991,0
33716,69,3,24,19,2,1,5,4,4,2,993,2
44544,32,7,30,23,2,2,9,2,1,1,991,2
25512,67,4,19,12,2,2,12,4,0,3,992,2
87802,39,1,33,17,2,2,12,1,1,3,992,2
60618,10,1,33,33,2,3,15,3,0,1,991,2
90028,84,4,18,36,2,2,10,4,0,1,991,2
11525,79,1,47,8,2,0,0,1,1,1,992,0
26302,11,3,28,13,2,2,12,2,0,3,992,2
13933,84,6,16,9,2,2,10,5,0,1,991,2
19417,9,2,20,9,2,3,14,2,0,1,991,2
7710,24,3,27,6,2,3,17,5,4,1,991,2
4102,39,9,42,3,2,2,9,5,1,4,991,2
2927,32,1,40,2,2,1,5,2,1,1,991,1
41338,26,3,18,22,2,2,10,1,0,1,992,2
83413,93,3,25,22,2,2,8,1,0,1,991,1
57110,53,3,42,29,2,2,12,3,1,1,991,2
41514,51,4,17,22,2,2,11,2,0,1,991,2
85418,83,9,16,24,2,2,10,3,0,1,991,2
42034,67,3,19,23,2,3,14,1,0,1,991,2
40033,18,1,28,22,2,2,9,3,1,1,991,2
87721,6,4,34,17,2,0,0,2,1,3,992,1
89111,30,1,45,36,2,1,2,4,1,1,991,2
16318,17,2,19,9,2,3,14,4,0,2,991,2
42412,35,1,40,23,2,2,12,4,1,1,991,2
13020,10,3,20,8,2,2,12,5,0,2,991,2
3211,72,2,24,2,2,3,13,3,0,1,991,2
23031,20,3,44,10,2,3,15,4,1,1,991,2
44915,13,1,51,23,2,1,3,2,1,1,991,1
23612,25,3,30,10,2,0,0,2,1,1,991,0
42212,45,3,24,23,2,3,15,4,1,1,991,2
61924,95,3,28,33,2,2,10,3,0,1,991,2
307,22,3,26,37,2,2,12,3,0,5,992,2
52723,90,3,15,27,2,0,0,2,1,1,992,0
10842,96,1,52,8,2,1,5,3,1,1,991,0
26612,35,1,36,13,2,2,9,2,1,3,992,2
92243,3,2,27,9,2,2,9,2,1,1,991,2
45007,90,1,30,23,2,1,5,1,1,1,992,1
3740,68,4,24,3,2,1,4,3,0,4,991,0
43243,68,3,18,23,2,2,12,2,0,1,991,2
10340,83,3,28,8,2,2,10,4,1,1,991,2
57318,94,2,29,29,2,2,10,3,0,1,991,2
90730,86,3,28,36,2,3,15,5,0,1,991,2
80724,59,1,28,12,2,2,10,2,1,9,992,2
33022,19,1,53,19,2,0,0,1,1,2,991,0
53007,22,3,35,27,2,2,9,4,1,1,991,2
53111,6,3,32,27,2,3,17,5,1,1,991,2
42117,92,3,21,23,2,3,14,4,0,1,991,2
35841,5,1,48,20,2,2,9,1,1,2,991,2
12407,21,4,15,8,2,2,8,1,0,1,991,2
44806,26,1,50,23,2,1,5,2,1,1,991,1
63221,96,3,23,33,2,3,16,4,0,1,991,2
92517,46,2,19,9,2,3,14,4,1,1,991,2
41229,28,1,53,22,2,2,6,2,3,1,992,1
35632,75,1,45,20,2,0,0,2,1,96,991,1
46403,41,4,17,23,2,2,11,2,0,1,991,2
48921,53,1,36,24,2,2,7,1,1,1,991,1
24715,84,1,30,12,2,2,10,2,1,3,992,2
2433,64,3,38,2,2,2,7,4,1,1,991,0
81141,34,1,40,18,2,0,0,1,1,1,991,0
39618,10,2,15,21,2,0,0,1,0,1,991,1
36715,53,3,30,20,2,1,5,3,0,3,992,0
4233,53,4,22,3,2,1,5,3,0,4,991,1
6913,37,3,34,6,2,2,10,4,1,1,991,2
1116,8,1,42,1,2,0,0,4,1,3,993,0
88835,37,3,28,36,2,3,15,2,0,1,991,2
12142,83,4,22,8,2,3,14,1,0,1,991,2
5207,79,6,25,3,2,1,5,5,0,4,991,0
11502,70,3,23,8,2,3,13,3,1,1,991,2
64029,29,1,31,35,2,2,10,3,1,1,998,2
55027,20,3,28,28,2,2,10,4,1,1,991,2
11630,51,2,25,8,2,2,8,3,1,1,991,2
81208,95,1,42,18,2,0,0,2,1,2,993,0
62305,71,6,16,33,2,2,10,3,0,1,991,2
11008,71,1,33,8,2,1,5,2,1,1,991,2
42820,10,2,38,23,2,2,9,2,1,1,991,2
21717,19,3,21,10,2,2,12,4,0,1,991,2
42311,54,1,37,23,2,3,15,3,1,1,991,2
10905,74,1,48,8,2,2,10,2,1,1,991,2
12714,99,3,22,8,2,2,12,2,1,1,992,2
36935,23,1,52,20,2,2,10,1,1,1,992,2
51340,35,1,45,27,2,2,9,2,1,1,991,2
34437,50,5,29,19,2,2,7,1,1,1,992,1
60719,44,1,31,33,2,2,9,2,1,1,991,2
19130,51,3,23,9,2,2,8,2,0,1,991,1
7731,73,7,26,6,2,2,12,4,0,1,991,2
59918,10,3,15,32,2,2,10,2,0,1,991,2
11233,44,5,34,8,2,2,8,5,1,1,991,1
47029,20,4,22,24,2,3,15,3,0,1,991,2
85107,53,1,35,24,2,2,7,4,1,1,998,0
36742,77,3,27,20,2,2,9,1,1,3,991,2
37218,38,1,29,21,2,0,0,1,1,1,992,0
83037,16,4,32,22,2,2,7,2,1,1,991,1
62513,45,1,31,33,2,2,9,3,1,1,991,2
36324,6,1,36,20,2,2,10,1,1,2,991,2
26742,5,1,45,13,2,0,0,1,1,3,992,1
55903,5,5,25,29,2,3,15,3,0,2,991,2
51207,12,1,54,27,2,2,7,1,1,1,991,0
19420,4,1,24,9,2,2,10,2,1,1,991,2
54338,76,2,24,28,2,2,8,2,0,1,991,1
90130,33,1,37,36,2,1,3,3,1,1,991,1
19503,54,3,24,9,2,3,15,3,0,1,991,2
31504,69,2,40,18,2,2,9,3,1,1,991,2
35009,58,1,38,20,2,1,5,1,1,1,991,1
27842,96,1,53,14,2,2,9,1,1,96,991,2
90818,38,1,42,36,2,0,0,3,1,1,991,0
7802,84,1,47,6,2,2,10,5,1,4,991,2
50027,21,8,25,27,2,2,9,2,0,5,991,2
26733,18,3,27,13,2,2,10,1,0,3,992,2
1804,96,3,19,1,2,3,13,4,0,2,991,2
85140,16,1,50,24,2,2,10,4,1,1,991,2
40804,32,1,23,22,2,2,12,5,1,1,991,2
41228,36,3,26,22,2,3,17,4,0,1,991,2
55814,51,1,40,29,2,0,0,3,1,1,991,2
3214,75,3,48,2,2,1,2,4,1,1,991,0
19709,75,4,21,9,2,2,12,2,0,1,991,2
80940,38,1,39,12,2,2,10,2,1,96,992,2
51023,23,1,45,27,2,3,17,4,1,1,991,2
49605,71,3,22,25,2,3,13,2,1,1,992,2
33731,67,1,21,19,2,1,4,1,1,2,991,1
45622,94,3,30,23,2,2,12,1,1,96,992,2
7414,51,1,38,6,2,2,7,2,1,1,991,1
22011,40,3,33,10,2,2,10,1,1,1,991,2
22011,89,1,42,10,2,0,0,2,1,1,991,4
85929,17,3,41,24,2,2,6,3,1,1,991,1
17120,38,1,35,9,2,2,9,1,1,1,991,2
6842,95,1,32,5,2,0,0,4,1,1,991,0
36301,50,3,15,20,2,2,9,1,0,1,992,2
32714,35,2,43,19,2,2,10,2,1,1,991,2
86413,1,1,37,24,2,0,0,4,1,1,991,0
333,24,1,32,37,2,0,0,3,1,5,993,0
55203,19,1,44,28,2,3,14,4,1,1,991,2
28124,16,2,29,15,2,3,17,3,0,3,992,2
27727,98,3,16,14,2,2,8,2,0,1,991,2
48211,72,3,22,24,2,2,7,3,0,1,991,1
39435,72,1,41,21,2,2,10,1,3,1,991,2
15306,27,1,40,9,2,2,8,2,1,1,991,1
3908,80,3,18,3,2,2,12,5,0,1,991,2
36206,66,1,37,20,2,2,10,1,1,96,991,2
6438,23,3,15,5,2,2,11,1,0,1,991,2
4102,51,3,33,3,2,2,12,5,1,4,991,2
4929,97,6,35,3,2,2,8,5,1,4,991,1
80103,69,4,15,12,2,1,5,1,0,1,993,2
52530,33,3,40,27,2,3,17,3,1,1,991,2
57028,63,3,28,29,2,3,17,4,0,1,991,2
85205,54,3,18,24,2,2,11,3,0,1,991,2
86025,4,1,44,24,2,2,9,2,1,1,991,2
45324,48,5,16,23,2,2,11,4,0,1,991,2
18106,67,7,24,9,2,1,5,2,0,2,991,1
86014,96,2,20,24,2,3,13,3,0,1,991,2
92239,21,1,40,9,2,2,8,2,1,1,991,0
13933,71,2,30,9,2,1,5,3,5,1,991,2
51432,47,3,26,27,2,2,12,2,1,1,991,2
937,99,1,32,1,2,0,0,1,0,2,991,0
38603,94,2,35,21,2,2,9,2,1,1,991,2
11808,58,3,16,8,2,2,10,2,0,1,991,2
34912,45,1,34,20,2,0,0,1,1,1,991,0
51013,37,8,25,27,2,3,16,4,0,1,991,2
27412,43,2,27,14,2,2,10,1,0,3,992,2
89416,65,1,47,36,2,0,0,3,1,1,991,0
31629,29,6,17,18,2,2,8,2,0,2,993,1
88906,66,1,53,36,2,0,0,2,1,1,991,0
1826,35,5,19,1,2,2,10,2,0,2,993,2
25333,51,2,28,12,2,2,11,2,1,3,992,2
7306,2,3,40,6,2,2,12,5,1,1,991,2
21524,48,1,28,10,2,2,9,2,1,1,991,2
49903,54,2,52,27,2,2,12,5,1,6,993,2
15905,8,2,28,9,2,1,4,2,1,1,991,0
16144,32,4,20,9,2,2,12,3,0,1,991,2
92209,67,8,30,9,2,1,5,3,1,1,991,1
5402,44,3,21,3,2,2,12,5,0,4,991,2
92136,58,2,30,9,2,1,5,2,1,1,991,2
18212,35,1,53,9,2,0,0,1,1,1,991,0
306,43,3,36,37,2,3,15,3,1,5,992,2
21830,36,1,37,10,2,3,15,3,1,1,991,2
81828,51,1,50,18,2,2,9,2,1,1,993,2
20940,83,1,45,10,2,0,0,1,1,2,991,0
52810,78,3,31,27,2,2,9,2,1,1,991,2
26005,3,1,49,12,2,2,9,2,1,1,992,2
60033,13,1,52,32,2,2,10,3,1,3,991,2
85922,78,4,41,24,2,2,9,5,1,1,991,2
46527,99,1,53,23,2,1,5,3,1,1,992,1
3611,6,3,50,3,2,2,9,5,1,1,991,2
6710,75,1,52,5,2,2,8,2,1,1,991,2
23033,51,3,18,10,2,2,10,2,0,1,991,2
42302,53,1,40,23,2,2,10,4,1,1,991,2
37334,67,1,40,21,2,2,11,2,1,1,991,2
14540,77,4,19,9,2,3,13,3,0,1,991,2
82231,48,3,25,22,2,2,8,2,1,1,992,2
2231,48,3,32,1,2,3,17,5,1,1,993,2
86522,98,3,32,6,2,2,12,5,1,1,991,2
82040,16,4,16,18,2,2,10,2,0,2,993,2
1930,16,1,45,1,2,2,8,5,1,1,991,1
91126,92,1,52,36,2,2,12,4,1,1,991,2
11008,99,6,20,8,2,3,13,5,0,1,991,2
43908,98,1,36,23,2,2,9,2,1,1,991,2
33831,14,1,30,19,2,1,4,2,1,1,991,1
37636,54,1,32,21,2,1,3,1,1,1,992,0
89318,39,1,37,36,2,0,0,2,1,1,991,2
57521,10,4,34,29,2,2,10,2,0,1,991,2
54316,62,3,33,28,2,0,0,3,0,1,991,0
89211,83,2,32,36,2,2,10,2,1,1,991,2
54504,15,1,40,28,2,1,5,4,1,3,991,0
10129,81,2,51,8,2,0,0,1,1,1,991,0
10142,29,3,38,8,2,2,8,4,1,1,991,1
51513,57,1,32,27,2,2,9,2,1,1,992,2
21427,21,4,21,10,2,3,13,4,0,1,991,2
52042,65,3,15,27,2,2,9,5,0,1,991,2
7113,7,4,18,6,2,1,5,3,0,2,991,1
14803,19,1,45,9,2,0,0,3,1,1,991,0
87904,79,6,28,3,2,2,12,4,0,1,991,2
81616,69,3,22,18,2,2,12,2,0,1,991,2
89410,14,1,42,36,2,1,5,2,1,1,991,1
43133,34,3,23,23,2,2,8,1,0,1,991,1
80532,61,1,37,12,2,0,0,3,1,3,992,0
85631,14,3,23,24,2,3,15,4,0,1,991,2
80743,1,1,54,12,2,0,0,3,1,3,992,0
6842,87,3,30,5,2,3,19,5,1,1,991,2
26809,97,1,28,13,2,2,7,1,1,3,992,2
38106,27,1,35,21,2,1,2,2,1,2,991,2
87516,8,1,46,17,2,2,7,3,3,1,992,1
40008,73,1,38,22,2,2,8,1,1,1,991,1
46643,49,1,50,23,2,0,0,2,1,1,992,0
80625,90,5,20,12,2,2,9,3,0,1,991,2
63110,14,3,21,33,2,3,14,3,0,1,991,2
49703,12,3,24,27,2,3,15,3,0,3,992,2
30036,91,2,33,18,2,2,9,1,1,1,992,2
17821,73,1,39,9,2,2,10,2,1,1,991,2
87734,11,1,44,17,2,0,0,1,1,3,992,0
59837,77,1,42,32,2,2,10,3,1,1,991,2
56532,78,1,34,29,2,1,1,1,1,1,992,3
23624,64,6,28,10,2,2,8,4,1,2,991,1
11234,29,5,24,8,2,2,12,3,1,1,991,2
3832,93,3,33,3,2,2,12,4,1,1,991,2
39442,45,4,21,21,2,2,11,1,0,1,991,2
8421,96,2,18,6,2,2,10,3,0,1,991,2
58930,31,2,31,32,2,3,14,5,1,2,991,2
45814,99,1,44,23,2,0,0,1,1,1,991,0
24502,53,3,24,12,2,2,10,3,0,5,992,2
44939,54,1,50,23,2,0,0,1,1,1,998,0
18018,78,3,20,9,2,0,0,2,0,1,991,1
91129,73,1,44,36,2,0,0,3,1,1,991,4
19943,1,4,15,9,2,2,9,2,0,1,991,2
26742,59,1,34,13,2,2,9,1,1,3,992,2
31614,61,1,33,18,2,2,8,3,1,2,993,2
21213,96,1,48,10,2,0,0,1,1,2,991,0
33805,83,3,30,19,2,1,5,3,0,1,991,1
30839,92,1,46,18,2,2,12,4,1,1,991,2
42612,67,3,21,23,2,3,15,2,0,1,991,2
43432,80,1,42,23,2,1,5,1,1,1,991,0
23427,11,3,27,10,2,0,0,1,3,1,991,0
59502,11,1,51,32,2,3,16,5,1,1,991,2
92844,36,3,16,9,2,2,9,2,0,1,991,2
92824,6,7,20,9,2,2,9,2,0,1,991,2
85306,2,3,40,24,2,2,9,2,0,1,993,2
26742,29,5,19,13,2,2,8,1,0,3,992,2
39442,59,3,30,21,2,2,7,2,1,1,991,2
19207,30,5,18,9,2,2,12,3,0,1,991,2
80808,50,3,18,12,2,2,10,1,0,3,992,2
5835,69,3,18,5,2,3,13,4,0,1,991,2
42602,73,1,37,23,2,2,7,1,1,1,991,1
49327,98,2,18,24,2,2,8,1,0,3,992,2
19532,98,3,22,9,2,2,10,2,0,1,991,2
87718,27,1,40,17,2,0,0,4,1,3,992,0
52512,45,1,53,27,2,2,8,4,1,1,991,1
724,96,4,25,1,2,2,10,4,0,1,993,2
11233,11,1,30,8,2,2,12,4,1,1,991,2
32525,87,1,28,18,2,0,0,1,1,2,993,0
24920,4,1,30,12,2,2,10,3,1,96,992,2
46433,78,3,16,23,2,2,9,1,0,1,991,2
21841,37,1,53,10,2,2,10,3,1,1,991,2
15622,50,4,18,9,2,2,9,1,0,1,991,2
18920,4,1,46,9,2,2,10,1,1,2,991,2
91302,76,4,18,36,2,3,13,3,0,1,991,2
60907,53,4,22,33,2,3,15,4,1,1,991,2
2405,82,4,16,2,2,2,11,4,0,1,991,2
51012,16,1,36,27,2,3,15,5,1,1,991,2
51124,44,1,40,27,2,3,15,4,1,1,991,2
82807,62,1,29,22,2,1,5,1,1,1,992,2
38808,67,1,44,21,2,3,14,3,1,1,991,2
15134,51,8,20,9,2,2,9,4,0,1,991,2
10032,31,4,20,8,2,2,12,4,1,1,991,2
86839,54,1,30,23,2,2,8,2,1,1,991,0
21918,68,2,28,10,2,2,12,2,1,1,991,2
16933,11,1,45,9,2,1,5,2,1,1,991,1
6305,69,1,33,5,2,2,10,2,1,1,991,2
57811,90,3,28,29,2,2,8,3,1,1,991,2
90430,61,7,25,36,2,3,17,4,0,1,991,2
19207,30,6,17,9,2,2,11,3,0,1,991,2
24242,45,1,33,11,2,3,17,4,1,5,992,2
15134,51,3,26,9,2,2,8,4,1,1,991,1
45930,19,3,18,23,2,2,8,1,0,1,991,1
5433,18,3,17,3,2,2,12,5,0,1,991,2
58023,11,3,20,29,2,2,9,3,0,2,991,2
91528,51,4,18,16,2,2,9,2,0,1,991,2
92539,92,3,21,9,2,3,13,1,0,1,991,2
41103,71,3,15,22,2,2,8,2,0,1,992,2
42518,73,1,36,23,2,1,5,3,1,1,991,2
1827,21,1,39,1,2,0,0,1,1,2,991,0
80329,12,1,47,12,2,2,12,2,1,96,992,2
88203,12,3,42,3,2,2,10,3,0,1,991,2
39809,9,5,31,21,2,2,9,3,1,1,991,2
16239,45,4,15,9,2,2,8,1,0,1,991,2
1409,28,3,26,1,2,3,17,3,1,2,991,2
34039,28,3,15,19,2,2,9,1,0,1,991,2
11809,85,3,19,8,2,3,14,5,0,1,991,2
19341,37,3,28,9,2,3,15,4,0,1,991,2
50812,56,3,25,27,2,2,6,3,0,1,991,1
33423,23,1,51,19,2,0,0,1,1,1,991,0
81620,99,5,37,18,2,0,0,3,0,1,991,2
828,63,4,23,1,2,3,15,4,0,2,991,2
12011,78,7,16,8,2,2,7,2,0,1,991,1
62140,3,1,49,33,2,2,9,4,1,1,991,2
27937,99,1,25,14,2,2,11,1,1,3,992,2
29134,11,1,54,16,2,2,7,1,1,1,992,1
14710,26,1,42,9,2,2,8,1,1,1,991,1
92030,79,1,41,16,2,1,3,2,1,1,991,1
90942,45,1,38,36,2,0,0,2,1,1,991,0
45714,57,5,15,23,2,0,0,1,0,1,993,1
34314,75,1,40,19,2,0,0,1,1,1,991,0
12707,30,4,20,8,2,2,12,3,0,1,991,2
17820,27,2,21,9,2,3,15,2,0,1,991,2
45444,22,1,48,23,2,2,9,3,1,1,991,2
5231,57,7,37,3,2,2,10,5,1,4,991,2
89217,25,1,38,36,2,1,5,1,1,1,991,1
